site_id,equipment_type,week,checkout_date,checkin_date,equipment_id,rate_per_day,maintenance_count,engine_hours,idle_hours,year_week,target_checkout_count,week_num,year,eq_key,count,checkout_count_t-1,checkout_count_t-4,rolling_mean_4w,price_index,pct_maint,engine_hours_avg,idle_ratio_avg,equipment_type_encoded,usage_efficiency,rental_duration,rate_relative,recent_maintenance,maintenance_per_day,engine_hours_per_day,month_sin,month_cos,week_sin,week_cos,rolling_std_4w,rolling_max_4w
S001,Bulldozer,2019-W52,2019-12-28,2020-01-04,BU9441,500,0,42,8,2019-W52,1,52,2019,BU9441_Bulldozer,1,1.0,1.0,1.0,1.0870133263652992,0.0,42.0,0.16,0,0.8095238095238095,7,1.0870133263652992,0,0.0,6.0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0.0,1.0
S001,Excavator,2019-W51,2019-12-19,2019-12-25,EX6177,300,0,34,4,2019-W51,2,51,2019,EX6177_Excavator,1,1.0,1.0,1.0,0.6572494669509594,0.0,17.0,0.10526315789473684,3,0.8823529411764706,6,0.6572494669509594,0,0.0,5.666666666666667,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0.5773502691896257,2.0
S004,Excavator,2019-W51,2019-12-18,2019-12-21,EX9158,800,0,23,3,2019-W51,2,51,2019,EX9158_Excavator,1,2.0,1.0,1.5,1.7526652452025586,0.0,11.5,0.11538461538461539,3,0.8695652173913043,3,1.7526652452025586,0,0.0,7.666666666666667,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0.5773502691896257,2.0
S002,Bulldozer,2019-W51,2019-12-18,2019-12-26,BU9441,500,2,47,13,2019-W51,1,51,2019,BU9441_Bulldozer,1,1.0,1.0,1.0,1.0870133263652992,2.0,47.0,0.21666666666666667,0,0.723404255319149,8,1.0870133263652992,1,0.25,5.875,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0.0,1.0
S002,Loader,2019-W51,2019-12-16,2019-12-24,LO9796,300,1,53,12,2019-W51,1,51,2019,LO9796_Loader,1,1.0,1.0,1.0,0.6365328370114332,1.0,53.0,0.18461538461538463,4,0.7735849056603774,8,0.6365328370114332,1,0.125,6.625,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0.5,2.0
S001,Loader,2019-W50,2019-12-14,2019-12-22,LO4464,800,0,39,7,2019-W50,2,50,2019,LO4464_Loader,1,1.0,2.0,1.0,1.6974208986971548,0.0,19.5,0.15217391304347827,4,0.8205128205128205,8,1.6974208986971548,0,0.0,4.875,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0.5,2.0
S001,Loader,2019-W50,2019-12-14,2019-12-22,LO1972,500,0,46,8,2019-W50,2,50,2019,LO1972_Loader,1,1.0,1.0,1.0,1.060888061685722,0.0,23.0,0.14814814814814814,4,0.8260869565217391,8,1.060888061685722,0,0.0,5.75,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0.5,2.0
S004,Compactor,2019-W50,2019-12-10,2019-12-18,CO2735,800,2,63,16,2019-W50,1,50,2019,CO2735_Compactor,1,1.0,1.0,1.0,1.7462857142857144,2.0,63.0,0.20253164556962025,1,0.746031746031746,8,1.7462857142857144,1,0.25,7.875,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0.0,1.0
S001,Compactor,2019-W49,2019-12-06,2019-12-09,CO2990,300,0,11,2,2019-W49,1,49,2019,CO2990_Compactor,1,1.0,1.0,1.0,0.6548571428571429,0.0,11.0,0.15384615384615385,1,0.8181818181818182,3,0.6548571428571429,0,0.0,3.6666666666666665,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0.0,1.0
S002,Crane,2019-W49,2019-12-04,2019-12-09,CR7435,450,1,36,9,2019-W49,1,49,2019,CR7435_Crane,1,1.0,1.0,1.0,0.9566160520607375,1.0,36.0,0.2,2,0.75,5,0.9566160520607375,1,0.2,7.2,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0.0,1.0
S002,Bulldozer,2019-W49,2019-12-02,2019-12-08,BU6312,300,0,28,6,2019-W49,1,49,2019,BU6312_Bulldozer,1,1.0,1.0,1.0,0.6522079958191795,0.0,28.0,0.17647058823529413,0,0.7857142857142857,6,0.6522079958191795,0,0.0,4.666666666666667,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0.0,1.0
S003,Compactor,2019-W47,2019-11-22,2019-12-02,CO2735,800,2,58,14,2019-W47,1,47,2019,CO2735_Compactor,1,1.0,1.0,1.0,1.7462857142857144,2.0,58.0,0.19444444444444445,1,0.7586206896551724,10,1.7462857142857144,1,0.2,5.8,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0.0,1.0
S001,Crane,2019-W47,2019-11-20,2019-11-23,CR7435,450,0,13,2,2019-W47,1,47,2019,CR7435_Crane,1,1.0,1.0,1.0,0.9566160520607375,0.0,13.0,0.13333333333333333,2,0.8461538461538461,3,0.9566160520607375,0,0.0,4.333333333333333,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0.0,1.0
S001,Excavator,2019-W47,2019-11-20,2019-11-26,EX5960,500,0,25,6,2019-W47,1,47,2019,EX5960_Excavator,1,1.0,1.0,1.0,1.0954157782515992,0.0,25.0,0.1935483870967742,3,0.76,6,1.0954157782515992,0,0.0,4.166666666666667,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0.5,2.0
S003,Excavator,2019-W46,2019-11-16,2019-11-25,EX9158,800,3,36,8,2019-W46,2,46,2019,EX9158_Excavator,2,1.0,1.0,1.5,1.7526652452025586,1.5,18.0,0.18181818181818182,3,0.7777777777777778,9,1.7526652452025586,1,0.3333333333333333,4.0,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,0.5,2.0
S004,Excavator,2019-W46,2019-11-12,2019-11-22,EX9158,800,0,63,17,2019-W46,2,46,2019,EX9158_Excavator,2,1.0,1.0,1.5,1.7526652452025586,0.0,31.5,0.2125,3,0.7301587301587301,10,1.7526652452025586,0,0.0,6.3,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,0.5,2.0
S001,Bulldozer,2019-W45,2019-11-07,2019-11-15,BU6427,450,0,32,8,2019-W45,1,45,2019,BU6427_Bulldozer,1,1.0,1.0,1.0,0.9783119937287692,0.0,32.0,0.2,0,0.75,8,0.9783119937287692,0,0.0,4.0,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0.0,1.0
S003,Loader,2019-W45,2019-11-06,2019-11-16,LO1972,500,0,82,15,2019-W45,1,45,2019,LO1972_Loader,1,1.0,1.0,1.0,1.060888061685722,0.0,82.0,0.15463917525773196,4,0.8170731707317073,10,1.060888061685722,0,0.0,8.2,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0.0,1.0
S001,Crane,2019-W45,2019-11-04,2019-11-08,CR6602,300,1,25,5,2019-W45,1,45,2019,CR6602_Crane,1,1.0,1.0,1.0,0.6377440347071583,1.0,25.0,0.16666666666666666,2,0.8,4,0.6377440347071583,1,0.25,6.25,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0.0,1.0
S001,Crane,2019-W44,2019-10-31,2019-11-04,CR3705,800,0,28,6,2019-W44,1,44,2019,CR3705_Crane,1,1.0,1.0,1.0,1.700650759219089,0.0,28.0,0.17647058823529413,2,0.7857142857142857,4,1.700650759219089,0,0.0,7.0,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,0.0,1.0
S001,Loader,2019-W43,2019-10-25,2019-11-02,LO6481,250,2,59,12,2019-W43,1,43,2019,LO6481_Loader,1,1.0,1.0,1.0,0.530444030842861,2.0,59.0,0.16901408450704225,4,0.7966101694915254,8,0.530444030842861,1,0.25,7.375,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0.0,1.0
S004,Excavator,2019-W41,2019-10-11,2019-10-17,EX9158,800,1,34,4,2019-W41,1,41,2019,EX9158_Excavator,1,2.0,1.0,1.25,1.7526652452025586,1.0,34.0,0.10526315789473684,3,0.8823529411764706,6,1.7526652452025586,1,0.16666666666666666,5.666666666666667,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0.0,1.0
S001,Bulldozer,2019-W41,2019-10-11,2019-10-17,BU8899,250,0,34,4,2019-W41,1,41,2019,BU8899_Bulldozer,1,1.0,1.0,1.0,0.5435066631826496,0.0,34.0,0.10526315789473684,0,0.8823529411764706,6,0.5435066631826496,0,0.0,5.666666666666667,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0.0,1.0
S001,Loader,2019-W40,2019-10-01,2019-10-06,LO1972,500,3,26,3,2019-W40,1,40,2019,LO1972_Loader,1,1.0,1.0,1.0,1.060888061685722,3.0,26.0,0.10344827586206896,4,0.8846153846153846,5,1.060888061685722,1,0.6,5.2,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0.0,1.0
S002,Compactor,2019-W39,2019-09-29,2019-10-02,CO2735,800,0,25,4,2019-W39,1,39,2019,CO2735_Compactor,1,1.0,1.0,1.0,1.7462857142857144,0.0,25.0,0.13793103448275862,1,0.84,3,1.7462857142857144,0,0.0,8.333333333333334,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,1.0
S003,Loader,2019-W39,2019-09-26,2019-10-01,LO8216,450,0,25,4,2019-W39,1,39,2019,LO8216_Loader,1,1.0,1.0,1.0,0.9547992555171496,0.0,25.0,0.13793103448275862,4,0.84,5,0.9547992555171496,0,0.0,5.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,1.0
S001,Excavator,2019-W38,2019-09-21,2019-09-29,EX8187,450,0,58,16,2019-W38,1,38,2019,EX8187_Excavator,1,1.0,1.0,1.0,0.9858742004264393,0.0,58.0,0.21621621621621623,3,0.7241379310344828,8,0.9858742004264393,0,0.0,7.25,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0.0,1.0
S004,Loader,2019-W36,2019-09-08,2019-09-13,LO8216,450,0,25,7,2019-W36,1,36,2019,LO8216_Loader,1,1.0,1.0,1.0,0.9547992555171496,0.0,25.0,0.21875,4,0.72,5,0.9547992555171496,0,0.0,5.0,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0.0,1.0
S002,Compactor,2019-W36,2019-09-05,2019-09-13,CO4280,250,2,51,6,2019-W36,1,36,2019,CO4280_Compactor,1,1.0,1.0,1.0,0.5457142857142857,2.0,51.0,0.10526315789473684,1,0.8823529411764706,8,0.5457142857142857,1,0.25,6.375,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0.0,1.0
S004,Bulldozer,2019-W35,2019-08-30,2019-09-06,BU6312,300,1,42,12,2019-W35,1,35,2019,BU6312_Bulldozer,1,1.0,1.0,1.0,0.6522079958191795,1.0,42.0,0.2222222222222222,0,0.7142857142857143,7,0.6522079958191795,1,0.14285714285714285,6.0,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0.5000000000000001,2.0
S003,Excavator,2019-W34,2019-08-22,2019-08-26,EX5103,250,0,22,4,2019-W34,1,34,2019,EX5103_Excavator,1,1.0,1.0,1.0,0.5477078891257996,0.0,22.0,0.15384615384615385,3,0.8181818181818182,4,0.5477078891257996,0,0.0,5.5,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0.5,2.0
S004,Crane,2019-W34,2019-08-20,2019-08-24,CR6602,300,0,36,8,2019-W34,1,34,2019,CR6602_Crane,1,1.0,1.0,1.0,0.6377440347071583,0.0,36.0,0.18181818181818182,2,0.7777777777777778,4,0.6377440347071583,0,0.0,9.0,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0.0,1.0
S003,Loader,2019-W33,2019-08-16,2019-08-26,LO6481,250,0,54,11,2019-W33,1,33,2019,LO6481_Loader,1,1.0,1.0,1.0,0.530444030842861,0.0,54.0,0.16923076923076924,4,0.7962962962962963,10,0.530444030842861,0,0.0,5.4,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0.5,2.0
S004,Bulldozer,2019-W33,2019-08-14,2019-08-24,BU3847,800,1,59,15,2019-W33,1,33,2019,BU3847_Bulldozer,1,1.0,1.0,1.0,1.7392213221844788,1.0,59.0,0.20270270270270271,0,0.7457627118644068,10,1.7392213221844788,1,0.1,5.9,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0.5000000000000001,2.0
S003,Loader,2019-W32,2019-08-10,2019-08-19,LO8216,450,0,56,10,2019-W32,1,32,2019,LO8216_Loader,1,1.0,1.0,1.0,0.9547992555171496,0.0,56.0,0.15151515151515152,4,0.8214285714285714,9,0.9547992555171496,0,0.0,6.222222222222222,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0.5,2.0
S004,Bulldozer,2019-W30,2019-07-27,2019-07-30,BU6427,450,0,12,1,2019-W30,1,30,2019,BU6427_Bulldozer,1,1.0,2.0,1.0,0.9783119937287692,0.0,12.0,0.07692307692307693,0,0.9166666666666666,3,0.9783119937287692,0,0.0,4.0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0.5773502691896258,2.0
S002,Bulldozer,2019-W29,2019-07-21,2019-07-24,BU6312,300,0,15,4,2019-W29,2,29,2019,BU6312_Bulldozer,1,1.0,1.0,1.0,0.6522079958191795,0.0,7.5,0.21052631578947367,0,0.7333333333333333,3,0.6522079958191795,0,0.0,5.0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.5773502691896258,2.0
S003,Excavator,2019-W29,2019-07-19,2019-07-23,EX5103,250,0,29,6,2019-W29,1,29,2019,EX5103_Excavator,1,1.0,1.0,1.0,0.5477078891257996,0.0,29.0,0.17142857142857143,3,0.7931034482758621,4,0.5477078891257996,0,0.0,7.25,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.5,2.0
S002,Compactor,2019-W29,2019-07-19,2019-07-27,CO4280,250,0,48,9,2019-W29,1,29,2019,CO4280_Compactor,1,1.0,1.0,1.0,0.5457142857142857,0.0,48.0,0.15789473684210525,1,0.8125,8,0.5457142857142857,0,0.0,6.0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.0,1.0
S002,Bulldozer,2019-W29,2019-07-15,2019-07-18,BU3847,800,2,15,3,2019-W29,2,29,2019,BU3847_Bulldozer,1,1.0,1.0,1.0,1.7392213221844788,1.0,7.5,0.16666666666666666,0,0.8,3,1.7392213221844788,1,0.6666666666666666,5.0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.5773502691896258,2.0
S004,Compactor,2019-W28,2019-07-11,2019-07-16,CO2990,300,0,20,4,2019-W28,1,28,2019,CO2990_Compactor,1,1.0,1.0,1.0,0.6548571428571429,0.0,20.0,0.16666666666666666,1,0.8,5,0.6548571428571429,0,0.0,4.0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.0,1.0
S001,Loader,2019-W28,2019-07-11,2019-07-15,LO6481,250,1,18,5,2019-W28,1,28,2019,LO6481_Loader,1,1.0,1.0,1.0,0.530444030842861,1.0,18.0,0.21739130434782608,4,0.7222222222222222,4,0.530444030842861,1,0.25,4.5,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.5,2.0
S004,Excavator,2019-W27,2019-07-07,2019-07-14,EX8187,450,0,32,5,2019-W27,1,27,2019,EX8187_Excavator,1,1.0,1.0,1.0,0.9858742004264393,0.0,32.0,0.13513513513513514,3,0.84375,7,0.9858742004264393,0,0.0,4.571428571428571,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.5,2.0
S001,Compactor,2019-W27,2019-07-07,2019-07-10,CO7030,450,1,23,3,2019-W27,1,27,2019,CO7030_Compactor,1,1.0,2.0,1.0,0.9822857142857143,1.0,23.0,0.11538461538461539,1,0.8695652173913043,3,0.9822857142857143,1,0.3333333333333333,7.666666666666667,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.0,1.0
S004,Loader,2019-W27,2019-07-05,2019-07-11,LO8216,450,0,42,8,2019-W27,2,27,2019,LO8216_Loader,1,1.0,1.0,1.0,0.9547992555171496,0.0,21.0,0.16,4,0.8095238095238095,6,0.9547992555171496,0,0.0,7.0,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.5,2.0
S002,Loader,2019-W27,2019-07-04,2019-07-14,LO9796,300,0,71,17,2019-W27,2,27,2019,LO9796_Loader,1,1.0,1.0,1.0,0.6365328370114332,0.0,35.5,0.19318181818181818,4,0.7605633802816901,10,0.6365328370114332,0,0.0,7.1,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.5,2.0
S004,Bulldozer,2019-W27,2019-07-01,2019-07-08,BU9441,500,0,24,7,2019-W27,1,27,2019,BU9441_Bulldozer,1,1.0,1.0,1.0,1.0870133263652992,0.0,24.0,0.22580645161290322,0,0.7083333333333334,7,1.0870133263652992,0,0.0,3.4285714285714284,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.5000000000000001,2.0
S002,Crane,2019-W27,2019-07-01,2019-07-06,CR3705,800,1,27,5,2019-W27,1,27,2019,CR3705_Crane,1,1.0,1.0,1.0,1.700650759219089,1.0,27.0,0.15625,2,0.8148148148148148,5,1.700650759219089,1,0.2,5.4,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0.0,1.0
S002,Compactor,2019-W26,2019-06-29,2019-07-03,CO8461,500,1,25,5,2019-W26,1,26,2019,CO8461_Compactor,1,1.0,1.0,1.0,1.0914285714285714,1.0,25.0,0.16666666666666666,1,0.8,4,1.0914285714285714,1,0.25,6.25,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0.0,1.0
S004,Excavator,2019-W24,2019-06-16,2019-06-26,EX9158,800,1,50,7,2019-W24,2,24,2019,EX9158_Excavator,2,1.0,1.0,1.25,1.7526652452025586,0.5,25.0,0.12280701754385964,3,0.86,10,1.7526652452025586,1,0.1,5.0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.5,2.0
S002,Crane,2019-W24,2019-06-15,2019-06-18,CR5266,250,1,17,3,2019-W24,1,24,2019,CR5266_Crane,1,1.0,1.0,1.0,0.5314533622559653,1.0,17.0,0.15,2,0.8235294117647058,3,0.5314533622559653,1,0.3333333333333333,5.666666666666667,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.0,1.0
S001,Loader,2019-W24,2019-06-11,2019-06-16,LO4464,800,1,38,10,2019-W24,1,24,2019,LO4464_Loader,1,1.0,1.0,1.25,1.6974208986971548,1.0,38.0,0.20833333333333334,4,0.7368421052631579,5,1.6974208986971548,1,0.2,7.6,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1.0,3.0
S003,Excavator,2019-W24,2019-06-10,2019-06-15,EX9158,800,0,20,3,2019-W24,2,24,2019,EX9158_Excavator,2,1.0,1.0,1.25,1.7526652452025586,0.0,10.0,0.13043478260869565,3,0.85,5,1.7526652452025586,0,0.0,4.0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.5,2.0
S003,Loader,2019-W23,2019-06-09,2019-06-17,LO9796,300,1,38,10,2019-W23,1,23,2019,LO9796_Loader,1,1.0,1.0,1.0,0.6365328370114332,1.0,38.0,0.20833333333333334,4,0.7368421052631579,8,0.6365328370114332,1,0.125,4.75,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1.0,3.0
S003,Loader,2019-W21,2019-05-26,2019-06-04,LO1972,500,0,45,12,2019-W21,1,21,2019,LO1972_Loader,1,1.0,1.0,1.0,1.060888061685722,0.0,45.0,0.21052631578947367,4,0.7333333333333333,9,1.060888061685722,0,0.0,5.0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1.0,3.0
S001,Excavator,2019-W21,2019-05-24,2019-05-27,EX8187,450,0,13,3,2019-W21,1,21,2019,EX8187_Excavator,1,1.0,1.0,1.0,0.9858742004264393,0.0,13.0,0.1875,3,0.7692307692307693,3,0.9858742004264393,0,0.0,4.333333333333333,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0.0,1.0
S003,Compactor,2019-W21,2019-05-23,2019-05-26,CO2990,300,0,21,4,2019-W21,1,21,2019,CO2990_Compactor,1,1.0,1.0,1.0,0.6548571428571429,0.0,21.0,0.16,1,0.8095238095238095,3,0.6548571428571429,0,0.0,7.0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0.5,2.0
S003,Loader,2019-W20,2019-05-16,2019-05-21,LO8216,450,0,40,11,2019-W20,3,20,2019,LO8216_Loader,1,1.0,1.0,1.0,0.9547992555171496,0.0,13.333333333333334,0.21568627450980393,4,0.725,5,0.9547992555171496,0,0.0,8.0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1.0,3.0
S003,Loader,2019-W20,2019-05-16,2019-05-19,LO9796,300,1,16,2,2019-W20,3,20,2019,LO9796_Loader,1,1.0,2.0,1.0,0.6365328370114332,0.3333333333333333,5.333333333333333,0.1111111111111111,4,0.875,3,0.6365328370114332,1,0.3333333333333333,5.333333333333333,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1.0,3.0
S004,Loader,2019-W20,2019-05-14,2019-05-22,LO4464,800,1,35,6,2019-W20,3,20,2019,LO4464_Loader,1,1.0,1.0,1.25,1.6974208986971548,0.3333333333333333,11.666666666666666,0.14634146341463414,4,0.8285714285714286,8,1.6974208986971548,1,0.125,4.375,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1.0,3.0
S002,Bulldozer,2019-W19,2019-05-10,2019-05-15,BU6427,450,0,33,9,2019-W19,2,19,2019,BU6427_Bulldozer,1,1.0,1.0,1.25,0.9783119937287692,0.0,16.5,0.21428571428571427,0,0.7272727272727273,5,0.9783119937287692,0,0.0,6.6,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.5000000000000001,2.0
S001,Excavator,2019-W19,2019-05-08,2019-05-15,EX9158,800,2,37,8,2019-W19,1,19,2019,EX9158_Excavator,1,1.0,1.0,1.0,1.7526652452025586,2.0,37.0,0.17777777777777778,3,0.7837837837837838,7,1.7526652452025586,1,0.2857142857142857,5.285714285714286,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.0,1.0
S001,Bulldozer,2019-W19,2019-05-08,2019-05-17,BU8899,250,0,43,8,2019-W19,2,19,2019,BU8899_Bulldozer,1,1.0,1.0,1.0,0.5435066631826496,0.0,21.5,0.1568627450980392,0,0.813953488372093,9,0.5435066631826496,0,0.0,4.777777777777778,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.5000000000000001,2.0
S003,Crane,2019-W19,2019-05-08,2019-05-11,CR3705,800,2,15,3,2019-W19,1,19,2019,CR3705_Crane,1,1.0,1.0,1.0,1.700650759219089,2.0,15.0,0.16666666666666666,2,0.8,3,1.700650759219089,1,0.6666666666666666,5.0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.0,1.0
S003,Excavator,2019-W18,2019-05-04,2019-05-13,EX6177,300,0,44,6,2019-W18,1,18,2019,EX6177_Excavator,1,1.0,1.0,1.0,0.6572494669509594,0.0,44.0,0.12,3,0.8636363636363636,9,0.6572494669509594,0,0.0,4.888888888888889,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.0,1.0
S003,Crane,2019-W18,2019-05-04,2019-05-12,CR7435,450,0,36,4,2019-W18,1,18,2019,CR7435_Crane,1,1.0,1.0,1.0,0.9566160520607375,0.0,36.0,0.1,2,0.8888888888888888,8,0.9566160520607375,0,0.0,4.5,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.0,1.0
S004,Bulldozer,2019-W17,2019-04-28,2019-05-01,BU9441,500,2,24,7,2019-W17,1,17,2019,BU9441_Bulldozer,1,1.0,1.0,1.0,1.0870133263652992,2.0,24.0,0.22580645161290322,0,0.7083333333333334,3,1.0870133263652992,1,0.6666666666666666,8.0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0.0,1.0
S003,Compactor,2019-W16,2019-04-18,2019-04-28,CO7030,450,0,37,9,2019-W16,1,16,2019,CO7030_Compactor,1,1.0,1.0,1.25,0.9822857142857143,0.0,37.0,0.1956521739130435,1,0.7567567567567568,10,0.9822857142857143,0,0.0,3.7,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.5,2.0
S001,Bulldozer,2019-W15,2019-04-14,2019-04-18,BU3847,800,2,22,2,2019-W15,1,15,2019,BU3847_Bulldozer,1,1.0,1.0,1.0,1.7392213221844788,2.0,22.0,0.08333333333333333,0,0.9090909090909091,4,1.7392213221844788,1,0.5,5.5,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0.0,1.0
S002,Excavator,2019-W15,2019-04-10,2019-04-20,EX6177,300,1,83,24,2019-W15,1,15,2019,EX6177_Excavator,1,1.0,1.0,1.0,0.6572494669509594,1.0,83.0,0.22429906542056074,3,0.7108433734939759,10,0.6572494669509594,1,0.1,8.3,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0.0,1.0
S001,Crane,2019-W14,2019-04-02,2019-04-11,CR2101,500,0,54,9,2019-W14,1,14,2019,CR2101_Crane,1,1.0,1.0,1.0,1.0629067245119306,0.0,54.0,0.14285714285714285,2,0.8333333333333334,9,1.0629067245119306,0,0.0,6.0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0.0,1.0
S002,Loader,2019-W14,2019-04-02,2019-04-09,LO8216,450,0,29,8,2019-W14,1,14,2019,LO8216_Loader,1,1.0,1.0,1.0,0.9547992555171496,0.0,29.0,0.21621621621621623,4,0.7241379310344828,7,0.9547992555171496,0,0.0,4.142857142857143,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0.0,1.0
S003,Excavator,2019-W13,2019-03-27,2019-03-31,EX9158,800,0,38,6,2019-W13,1,13,2019,EX9158_Excavator,1,1.0,1.0,1.0,1.7526652452025586,0.0,38.0,0.13636363636363635,3,0.8421052631578947,4,1.7526652452025586,0,0.0,9.5,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0.0,1.0
S003,Bulldozer,2019-W12,2019-03-23,2019-04-02,BU9441,500,2,59,10,2019-W12,1,12,2019,BU9441_Bulldozer,1,1.0,1.0,1.0,1.0870133263652992,2.0,59.0,0.14492753623188406,0,0.8305084745762712,10,1.0870133263652992,1,0.2,5.9,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.0,1.0
S002,Loader,2019-W11,2019-03-17,2019-03-27,LO4464,800,3,62,14,2019-W11,1,11,2019,LO4464_Loader,1,2.0,1.0,1.25,1.6974208986971548,3.0,62.0,0.18421052631578946,4,0.7741935483870968,10,1.6974208986971548,1,0.3,6.2,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0.0,1.0
